sku;brand;image;title;description;price;category
85220;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/eaeb1c8f-c33e-4d1f-bc10-c61e1ecdc84a/85220_default.png;RF T500X1 BR;Rockford Fosgate T500X1BR / Class-br Mono Forstærker / 1 x 175 Watts/RMS @ 4 Ω / 1 x 300 Watts/RMS @ 2 Ω / 1 x 500 Watts/RMS @ 1 Ω / Dimensions: 108 x 41 x 211 mm;3219;ICE-RF-amp
85304;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/ce1ab9ba-e59a-4e9d-917f-12a3a0d0a2cd/85304_default.png;RF P1000X1BD;Rockford Fosgate P1000X1BD / Class-bd Mono Forstærker / 1 x 300/500/1000 Watts/RMS @ 4 /2/1 Ω / Highpass/Lowpass 50-250 Hz / Punch EQ 0-18 dB Bass Boost (45Hz) / Dimensions: 197 x 61 x 337 mm;4829;ICE-RF-amp
85320;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/d5bd45da-c3cc-4073-b871-a0508f29bb24/85320_default.jpg;RF PEQ remote amp controle;Rockford Fosgate PEQ / Remote Punch EQ Controller (2007+ Amps) / Fjernstyret bas-/diskantforstærkning / 0dB til +18dB basforstærkning ved 45 Hz / 0dB til +12dB diskantboost @ 12,5 kHz / Bas/diskant-filtrering baseret på delefilterindstilling (HP-LP-AP) / Styrer bas på bagudgange på 4-kanals forstærkere / Monteres bekvemt under instrumentbrættet, inde i midterkonsollen eller handskerum / Inkluderer basknop, kabel, monteringsclips, monteringsskruer;329;ICE-RF-amp
86115;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/c6cbd8b2-0ce6-4bb1-aff2-63c37c7fce80/86115_default.png;RF P165-SI;Rockford Fosgate P165-SI / 16,5 cm (6.5”) Component System / 60/120 Watts RMS/MAX. / SPL 88 dB / 44 Hz - 20 kHz / ‡ 57 mm / Ø 141 mm;1289;ICE-RF-hjt
86368;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/8d5a156b-bbd9-4f46-81a4-ab2d5f1ea48d/86368_default.png;RF T1682 Power coaxial højt.sæt;"Rockford Fosgate T1682 / 6 x 8"" Coaxial / 80/160 Watts RMS/MAX. / SPL 88 dB / 55 Hz - 22 kHz / ‡ 66 mm / Ø 130 x 189 mm";1179;ICE-RF-hjt
86370;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/683cf2d4-8a43-42d0-9fa3-d34f0368c1b4/86370_default.png;RF T1692 Power coaxial højt.sæt;"Rockford Fosgate T1692 / 6 x 9"" Coaxial / 100/200 Watts RMS/MAX. / SPL 90 dB / 50 Hz - 22 kHz / ‡ 86 mm / Ø 152 x 222 mm";1399;ICE-RF-hjt
86432;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/eecf8739-8ff5-418f-b73a-f9c6a6bd0542/86432_default.jpg;"RF T2652-S Power T2 højt.splitsæt 6,5""";Rockford Fosgate T2652-S / 16,5 cm (6.5”) Component System / 100/200 Watts RMS/MAX. / SPL 88 dB / 50 Hz - 22 kHz / ‡ 64 mm / Ø 142 mm;2359;ICE-RF-hjt
86510;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/b5f2be95-53da-4f56-87b7-597d0bbb51de/86510_default.jpg;"RF T1D210 Power DVC 10"" woofer 2 ohm";Rockford Fosgate T1D210 / 25 cm (10”) Subwoofer / 600/1200 Watts RMS/MAX. / 2 + 2 Ω / SPL 83 dB / ‡ 162 mm / Ø 230 mm;3969;ICE-RF-hjt
86514;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/85e1bb93-0a06-4461-b3ff-df8c77e286a2/86514_default.jpg;RF T1D410;Rockford Fosgate T1D410 / 25 cm (10”) Subwoofer / 600/1200 Watts RMS/MAX. / 4 + 4 Ω / SPL 83 dB / ‡ 162 mm / Ø 230 mm;3969;ICE-RF-hjt
86520;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/a1f74822-d6a9-46da-b37b-44154fdc629d/86520_default.jpg;RF T1S1-10;Rockford Fosgate T1S1-10 / 25 cm (10”) Subwoofer / 500/1000 Watts RMS/MAX. / 1 Ω / SPL 82 dB / ‡ 76,5 mm / Ø 232 mm;4609;ICE-RF-hjt
86560;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/1a056b1f-88a7-48c9-a766-0e31bf1a99c2/86550_default.jpg;"RF P3SD4-12 subwoofer DVC 12"" shallow";Rockford Fosgate P3SD4-12 / 30 cm (12”) Subwoofer / 400/800 Watts RMS/MAX. / 4 + 4 Ω / SPL 85 dB / ‡ 93 mm / Ø 285 mm;2039;ICE-RF-hjt
86562;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/de6accce-9e0f-4310-bbd8-fa113a3940bf/86562_default.jpg;RF P3D2-10;Rockford Fosgate P3D2-10 / 25 cm (10”) Subwoofer / 500/1000 Watts RMS/MAX. / 2 + 2 Ω / SPL 82 dB / ‡ 157 mm / Ø 232 mm;2039;ICE-RF-hjt
86567;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/7630ed05-8f3e-494e-8f0b-388f43f0d0fb/p3d2-15_3-4_default.jpg;RF P3D4-15;Rockford Fosgate P3D4-15 / 38 cm (15”) Subwoofer / 600/1200 Watts RMS/MAX. / 4 + 4 Ω / SPL 86 dB / ‡ 193 mm / Ø 353 mm;2899;ICE-RF-hjt
86579;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/96449e74-83a9-4c4c-84f6-53f3e53f856e/p1s4-10_3-4_trim_default.jpg;RF P1S2-10;Rockford Fosgate P1S2-10 / 25 cm (10”) Subwoofer / 250/500 Watts RMS/MAX. / 2 Ω / SPL 85 dB / ‡ 135 mm / Ø 235 mm;969;ICE-RF-hjt
86587;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/23bf6b5d-5c0a-4001-842f-a65507db1974/86587_default.png;"RF P2D4-8 Dual voice coil 8"" woofer";Rockford Fosgate P2D4-8 / 20 cm (8”) Subwoofer / 250/500 Watts RMS/MAX. / 4 + 4 Ω / SPL 83 dB / ‡ 121 mm / Ø 181 mm;1079;ICE-RF-hjt
86592;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/0477e7cc-e178-49a9-b536-4665af3ca78a/p2d4-12_3-4_default.jpg;RF P2D2-12 DVC woofer 2 ohm;Rockford Fosgate P2D2-12 / 30 cm (12”) Subwoofer / 400/800 Watts RMS/MAX. / 2 + 2 Ω / SPL 86 dB / ‡ 163 mm / Ø 285 mm;1499;ICE-RF-hjt
86593;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/205a78b2-7131-48b5-be5f-227282a852ab/86593_default.jpg;RF P2D2-15;Rockford Fosgate P2D2-15 / 38 cm (15”) Subwoofer / 400/800 Watts RMS/MAX. / 2 + 2 Ω / SPL 86 dB / ‡ 197 mm / Ø 353 mm;1929;ICE-RF-hjt
86598;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/38c99a6c-8cc0-4f78-acd2-551a0f7c1434/86598_default.jpg;RF P2D4-15;Rockford Fosgate P2D4-15 / 38 cm (15”) Subwoofer / 400/800 Watts RMS/MAX. / 4 + 4 Ω / SPL 86 dB / ‡ 197 mm / Ø 353 mm;1929;ICE-RF-hjt
86695;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/194bfde3-e97a-4445-a264-755332a5529f/t2s1-13_angle_default.jpg;RF T2S1-13;Rockford Fosgate T2S1-13 / 33 cm (13”) Subwoofer / 2000/4000 Watts RMS/MAX., 1 Ω / SPL 87 dB / ‡ 246 mm / Ø 312 mm;11789;ICE-RF-hjt
86700;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/9852e58e-9921-4ea4-adbb-05f5c665d7c8/86700_default.jpg;RF T3S1-19;"48 cm (19"") Subwoofer";22719;ICE-RF-hjt
86701;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/9852e58e-9921-4ea4-adbb-05f5c665d7c8/86700_default.jpg;RF T3S2-19;"48 cm (19"") Subwoofer";22719;ICE-RF-hjt
86739-2;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/31dcd781-9427-42a0-87bb-e88566cfffb9/hd14rgsg-stage2_1_default.jpg;RF HD14RGSG-STAGE2;"Rockford Fosgate HD14RGSG-STAGE2 / Power lydpakke til Harley-Davidson® Road Glide® & Street Glide® 2014+ / Samlet udgangseffekt 400 Watt RMS / Ingen boring eller skæring påkrævet / Sættet boltes til fabriksfastgørelsespunkter / Direkte ledningsnet til Harley-Davidson®-modeller / T-sele integration understøtter front/bag fader kontrol / TM400X4ad Class-ad 4-kanals forstærker / TMS65 16,5 cm (6,5"") højtalere / RFK-HD14 forstærker ledningssæt";10829;ICE-RF-øvr
86739-3;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/3a08fe9d-4423-4d6d-98df-ed071618335d/hd14rgsg-stage3_1_default.jpg;RF HD14RGSG-STAGE3;"Rockford Fosgate HD14RGSG-STAGE3 / Power lydpakke til Harley-Davidson® Road Glide® & Street Glide® 2014+ / Samlet udgangseffekt 400 Watt RMS / Ingen boring eller skæring påkrævet / Sættet boltes til fabriksfastgørelsespunkter / Direkte ledningsnet til Harley-Davidson®-modeller / T-sele integration understøtter front/bag fader kontrol / TM400X4ad Class-ad 4-kanals forstærker / TMS65 16,5 cm (6,5"") højtalere / TMS69BL14 15 x 23 cm (6 x 9"") Baglid-højttalere – ikke til glasfibermodeller / RFK-HD14 forstærker ledningssæt";16609;ICE-RF-øvr
86775;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/9f18c61a-ca19-4c08-a960-cb49a1728bf9/86775_default.png;RF RFBTRCA universal BT til RCA adapter;RFBTRCA / Universal Bluetooth® to RCA Adapter / Bluetooth® streamingmodtager / 12VDC kablet forbindelse / 3,5 mm til stereo RCA-lydudgang / Enkel en knap parring / Automatisk forbindelse efter indledende parring / Klasse 2 udgangseffekt / Bluetooth™ V3.0+EDR med 10 m rækkevidde / 3,5 mm til han RCA-lydkabel medfølger, 1 m / Kompatibel med Apple og Android Bluetooth™-enheder;649;ICE-RF-amp
86814;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/0d38fe10-c9f8-460a-b4e6-91cb0c29dff6/86814_default.jpg;"RF P2-1X12 subkasse m. 12"" P2 woofer";Rockford Fosgate / P2-1X12 / 30 cm (12”) Ported Subwoofer System / 400/800 Watts RMS/MAX. / 1 Ω / 38,4 x 48,6 x 40 cm;2899;ICE-RF-hjt
86835;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/97ce78b8-6bd9-4b14-9572-5a33f0fbf665/86835_default.jpg;"RF P3S-1X12/P3L-S12 ""shallow"" baskasse";Rockford Fosgate P3S-1X12 / 30 cm (12”) Sealed Subwoofer System / 400/800 Watts RMS/MAX. / 1 Ω / 34,3 x 69,6 x 13,5 / 8,4 cm;2579;ICE-RF-hjt
86868;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/a0d8d6bf-bbac-47f4-bcd5-5778d649125a/86868_default.jpg;"RF P3SG-10 gitter i RF design 10""";"Rockford Fosgate P3SG-10 / 10"" Gitter til P3SD4-10 og P3SD2-10 Subwoofers";329;ICE-RF-div
86870;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/af72851a-1342-44e7-bde0-d1364ee2e2c5/86870_default.png;"RF P3SG-8 gitter i RF design 8""";"Rockford Fosgate P3SG-8 / 8"" Gitter til P3SD4-8 og P3SD2-8 Subwoofers";219;ICE-RF-div
86887;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/af72851a-1342-44e7-bde0-d1364ee2e2c5/86870_default.png;RF P1G-10;"P1G-10 / 10"" Gitter til P1S4-10 og P1S2-10 Subwoofers";329;ICE-RF-div
86896;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/bc79799c-3a8d-4934-ac3c-958a30f8df59/pakke2_default.png;RF SSK600R2;RF SSK600R2;3839;ICE-RF-div
86916;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/aadaeda8-0974-45ba-acac-1c5d58c81154/86916_default.jpg;RF POP-1980-L t-shirt;;99;ICE-RF-div
87042;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/0b68c94e-3264-4788-8182-599578f3d5c4/r1525x2_group_default.jpg;RF R1525X2;"Rockford Fosgate R1525X2 / 13 cm (5.25"") Coaxial / 40/80 Watts RMS/MAX. / SPL 88 dB / 62 Hz - 20 kHz / ‡ 49 mm / Ø 119 mm";539;ICE-RF-hjt
87055;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/5826a7e4-be31-4a57-a636-8e45e9c155e8/x87055_default.jpg;RF R1675-S;16,5 cm (6.75”) Component System;749;ICE-RF-hjt
87065;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/fe77832f-3c30-4c35-9036-e6a74dff3450/87065_default.jpg;RF R1T-S Prime tweetersæt;25 mm (1”) Tweeters incl. Crossovers;429;ICE-RF-hjt
87110;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/5dd0f054-9e84-4794-9c0e-837c527db908/87110_default.jpg;"RF R2S-1X12 Prime subkasse 12""";Rockford Fosgate R2S-1X12 / 30 cm (12”) Sealed Subwoofer System / 250/500 Watts RMS/MAX. / 2 Ω / 34,3 x 69,5 x 13,5 / 8,4 cm;1719;ICE-RF-hjt
87116;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/f1b1fa14-348c-4788-a05b-2dbd9bf1a24d/87116_default.jpg;RF R2-300x4 Prime 4CH amp;Rockford Fosgate R2-300X4 / Class D 4-Channel Forstærker / 4 x 50/75 Watts/RMS @ 4/2 Ω / 2 x 150 Watts/RMS @ 4 Ω bridged / Highpass/Lowpass 50-250 Hz / Dimensions: 255 x 173 x 49 mm;2359;ICE-RF-amp
87118;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/4c8a4777-39da-486d-999a-71ad11a84086/87118_default.jpg;RF R2-750x5 Prime 5CH amp;Rockford Fosgate R2-750X5 / Class D 5-Channel Forstærker / 4 x 50/100 Watts/RMS @ 4/2 Ω / + 1 x 200 / 350 Watts/RMS @ 4/2 Ω / Highpass/Lowpass 50-250 Hz / Phase-Shift 0-180° / Dimensions: 285 x 173 x 49 mm;3969;ICE-RF-amp
87120;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/bdd16408-41c2-460c-95fa-7cd8cc5ff83d/87120_default.jpg;RF R2-500x1 Prime 1CH amp;Rockford Fosgate R2-500X1 / Class D Mono Forstærker / 1 x 300/500 Watts/RMS @ 4/2 Ω / Lowpass 50-250 Hz, Infrasonic 15-40 Hz / Dimensions: 215 x 173 x 49 mm;2359;ICE-RF-amp
80870;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/e33321e9-0d19-49b2-a009-d7e9914ae737/80870_default.jpg;RF RFI-3 signalkabel 1 mtr.;Rockford Fosgate RFI-3 / 0,9 m Twisted Stereo RCA Cable;109;ICE-RF-mon
80899;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/ea8912f8-fddd-40aa-b46d-0440f5056e59/80899_default.png;RF RFITY-1M splitkabel (1-M til 2-F);Rockford Fosgate RFITY-1M / Premium Dual Twist RCA Y-Adapter 1M/2F;109;ICE-RF-mon
80955;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/2bf973fc-c3d0-4ef3-9ef8-7c718d5af4d7/80955_default.png;RF RFDB1 1/0 AWG batteri terminal -/+;Rockford Fosgate RFDB1 / Platinum plated Batteriterminal m. adapterringe/  2 x 53.5 mm² + 2 x 21.1 mm² Input;229;ICE-RF-mon
81001;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/05b29763-360d-47b4-984f-8c985395490e/81001_default.jpg;RF RFK4D kabelkit;Rockford Fosgate RFK4D / 4 AWG Complete Dual Installation Kit til 2 forstærkere / 100% Pure Crystal-Oxygen Free Copper / 1 x 21,1 mm² Power Wire (red), 5,2 m / 1 x 21,1 mm² Ground Wire (transparent silver), 0,9 m / 1 x 8,3 mm² Power Wire (red), 1,8 m / 2 x 6,1 m RCA Cables / 2 x 9,1 m Speaker Wire / 2 x 4 AWG distribution blocks / 1 x 100A ANL sikring inkl. sikringsholder / 1 x Remote Wire (blue), 6,1 m;1609;ICE-RF-mon
81207;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/879aeae2-57ea-4cbc-990c-2ed116341259/81205_default.png;RF RFCB200;Rockford Fosgate RFCB200 / 200 A Circuit Breaker / Til kabler med tværsnit på 53.5 mm² eller 21.1 mm²;429;ICE-RF-mon
85006;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/00b8550d-0318-439a-8256-6a6f570bd3fb/85006_default.png;RF T2T-S;Rockford Fosgate T2T-S / 25 mm. (1”) Tweeters incl. Crossovers / 75/150 Watts RMS/MAX. / SPL 90 dB / 3 kHz - 22 kHz / ‡ 13 mm / Ø 45 mm;1399;ICE-RF-hjt
85155;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/e4c20ed1-70f5-4982-a268-b079b5b1a6e1/85155_default.png;RF P300-8P Punch subbox;Rockford Fosgate P300-8P / 20 cm Ported Powered Enclosure / Output Power 300 Watts RMS / Dimensions: 28,9 x 44,8 x 14,1 cm;2469;ICE-RF-hjt
85322;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/7d1736e8-f2f0-4430-807c-174991d97ce3/85322_default.png;RF RFPEQU;Rockford Fosgate RFPEQU / Universal PEQ Remote & Line Driver / Linjedriver med OEM integrationsmuligheder / Højspændingslinje driver / Uafhængig forstærkningskontrol / Lav forvrængning, lav støjdrift / Højttaler niveau til RCA linje niveau konverter / Aux. fjernbetjeningsudgang / Auto-Sense-tænding med fjernbetjening ud (højt niveau ind) / PEQ fjernbetjening inkluderet / Diskret overflademonteringsteknologi / Mål: 80 x 28 x 120 mm;719;ICE-RF-amp
86350;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/9665b157-a7a8-4267-9a96-a298dbef87a7/86350_default.jpg;"RF P142 coaxial 4"" højttalersæt 2-vejs";Rockford Fosgate P142 / 10 cm (4”) Coaxial / 30/60 Watts RMS/MAX. / SPL 86,5 dB / 100 Hz - 22 kHz / ‡ 42 mm / Ø 102 mm;649;ICE-RF-hjt
86388;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/1d520361-382b-4c31-9a72-5b48567ff347/86388_default.png;"RF T1693 Power coax 3-v. højt.sæt 6x9""";"Rockford Fosgate T1693 / 6 x 9"" Triaxial / 100/200 Watts RMS/MAX. / SPL 91 dB / 50 Hz - 22 kHz / ‡ 86 mm / Ø 152 x 222 mm";1609;ICE-RF-hjt
86516;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/90e89c57-6f67-497d-a727-662b80283e0f/86512_default.png;RF T1D415;Rockford Fosgate T1D415 / 38 cm (15”) Subwoofer / 1000/2000 Watts RMS/MAX. / 4 + 4 Ω / SPL 88 dB / ‡ 213 mm / Ø 354 mm;6429;ICE-RF-hjt
86519;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/0d0f323e-11b9-4427-80f3-6c4582febe7d/86519_default.png;RF T1S-1X10P;Rockford Fosgate T1S-1X10P / 25 cm (10”) Ported Subwoofer System / 500/1000 Watts RMS/MAX. / 1 Ω / 37 x 80 x15,9/10,7 cm;5579;ICE-RF-hjt
86543;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/ba8d696e-b5bb-4a15-86c6-3281ef242ad3/86543_default.jpg;RF P3SD2-10;Rockford Fosgate P3SD2-10 / 25 cm (10”) Subwoofer / 300/600 Watts RMS/MAX. / 2 + 2 Ω / SPL 83 dB / ‡ 89 mm / Ø 230 mm;1719;ICE-RF-hjt
86546;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/50e1f2c5-a929-4062-9882-ff7a171c9a46/86546_default.png;RF P3-1X12;Rockford Fosgate P3-1X12 / 30 cm (12”) Ported Subwoofer System / 600/1200 Watts RMS/MAX. / 1 Ω / 38,4 x 48,6 x 40 cm;3299;ICE-RF-hjt
86550;rockford-fosgate;https://resources.chainbox.io/3/sec/public/pim/1a056b1f-88a7-48c9-a766-0e31bf1a99c2/86550_default.jpg;"RF P3SD2-12 subwoofer DVC 12"" shallow";Rockford Fosgate P3SD2-12 / 30 cm (12”) Subwoofer / 400/800 Watts RMS/MAX. / 2 + 2 Ω / SPL 85 dB / ‡ 93 mm / Ø 285 mm;2039;ICE-RF-hjt
